Date,AAPL,BA,DIS,IBM,KO,MSFT,Day,Quarter
2010-11-23,11.026071548461914,63.59999847412109,36.119998931884766,143.17999267578125,31.809999465942383,25.1200008392334,Tuesday,4
2010-11-24,11.242856979370115,65.41000366210938,36.869998931884766,145.80999755859375,32.30500030517578,25.3700008392334,Wednesday,4
2010-11-26,11.25,64.80000305175781,36.70000076293945,143.89999389648438,32.05500030517578,25.25,Friday,4
2010-11-29,11.31678581237793,64.36000061035156,36.41999816894531,142.88999938964844,31.69499969482422,25.309999465942383,Monday,4
2010-11-30,11.112500190734863,63.77000045776367,36.5099983215332,141.4600067138672,31.584999084472656,25.26000022888184,Tuesday,4
2010-12-01,11.300000190734863,65.72000122070312,37.119998931884766,144.41000366210938,32.349998474121094,26.040000915527344,Wednesday,4
2010-12-02,11.362500190734863,66.58999633789062,37.34000015258789,145.17999267578125,32.45000076293945,26.88999938964844,Thursday,4
2010-12-03,11.337142944335938,66.54000091552734,37.59000015258789,145.3800048828125,32.25,27.020000457763672,Friday,4
2010-12-06,11.43392848968506,66.58999633789062,37.560001373291016,144.99000549316406,31.9950008392334,26.84000015258789,Monday,4
2010-12-07,11.364643096923828,66.2300033569336,37.33000183105469,144.02000427246094,32.06999969482422,26.8700008392334,Tuesday,4
2010-12-08,11.464642524719238,65.18000030517578,36.970001220703125,144.97999572753906,32.19499969482422,27.229999542236328,Wednesday,4
2010-12-09,11.420000076293944,64.61000061035156,36.7400016784668,144.3000030517578,32.415000915527344,27.07999992370605,Thursday,4
2010-12-10,11.44857120513916,64.16000366210938,36.65999984741211,144.82000732421875,32.32500076293945,27.34000015258789,Friday,4
2010-12-13,11.488214492797852,63.790000915527344,37.130001068115234,144.27999877929688,32.42499923706055,27.25,Monday,4
2010-12-14,11.438928604125977,64.48999786376953,37.2400016784668,145.82000732421875,31.950000762939453,27.6200008392334,Tuesday,4
2010-12-15,11.441428184509276,64.23999786376953,36.95000076293945,144.72000122070312,32.369998931884766,27.850000381469727,Wednesday,4
2010-12-16,11.473214149475098,64.4000015258789,37.0099983215332,144.5500030517578,32.66999816894531,27.989999771118164,Thursday,4
2010-12-17,11.450357437133787,65.02999877929688,37.04999923706055,145.0,32.849998474121094,27.899999618530277,Friday,4
2010-12-20,11.50749969482422,63.27000045776367,37.060001373291016,144.50999450683594,32.654998779296875,27.809999465942383,Monday,4
2010-12-21,11.578571319580078,64.19000244140625,37.33000183105469,145.74000549316406,32.744998931884766,28.06999969482422,Tuesday,4
2010-12-22,11.6128568649292,64.61000061035156,37.95000076293945,145.9499969482422,32.79499816894531,28.190000534057617,Wednesday,4
2010-12-23,11.557143211364746,65.05999755859375,37.70000076293945,145.88999938964844,32.790000915527344,28.299999237060547,Thursday,4
2010-12-27,11.595714569091797,64.75,37.47999954223633,145.33999633789062,32.53499984741211,28.06999969482422,Monday,4
2010-12-28,11.623929023742676,64.86000061035156,37.36000061035156,145.7100067138672,32.68000030517578,28.01000022888184,Tuesday,4
2010-12-29,11.61750030517578,65.05000305175781,37.59999847412109,146.52000427246094,32.724998474121094,27.96999931335449,Wednesday,4
2010-12-30,11.559286117553713,65.01000213623047,37.47999954223633,146.6699981689453,32.75,27.850000381469727,Thursday,4
2010-12-31,11.520000457763672,65.26000213623047,37.5099983215332,146.75999450683594,32.8849983215332,27.90999984741211,Friday,4
2011-01-03,11.770357131958008,66.4000015258789,37.81999969482422,147.47999572753906,32.61000061035156,27.979999542236328,Monday,1
2011-01-04,11.831786155700684,66.94000244140625,38.9900016784668,147.63999938964844,31.934999465942383,28.09000015258789,Tuesday,1
2011-01-05,11.928571701049805,67.4800033569336,39.959999084472656,147.0500030517578,31.7450008392334,28.0,Wednesday,1
2011-01-06,11.918928146362305,68.80000305175781,39.650001525878906,148.66000366210938,31.51499938964844,28.81999969482422,Thursday,1
2011-01-07,12.00428581237793,69.37999725341797,39.45000076293945,147.92999267578125,31.459999084472656,28.600000381469727,Friday,1
2011-01-10,12.23035717010498,69.08999633789062,39.5,147.63999938964844,31.530000686645508,28.21999931335449,Monday,1
2011-01-11,12.201428413391112,68.95999908447266,39.400001525878906,147.27999877929688,31.34499931335449,28.11000061035156,Tuesday,1
2011-01-12,12.300714492797852,70.1500015258789,39.16999816894531,149.10000610351562,31.520000457763672,28.549999237060547,Wednesday,1
2011-01-13,12.345714569091797,69.83000183105469,39.2599983215332,148.82000732421875,31.700000762939453,28.190000534057617,Thursday,1
2011-01-14,12.445713996887209,70.06999969482422,39.290000915527344,150.0,31.565000534057617,28.299999237060547,Friday,1
2011-01-18,12.166071891784668,72.47000122070312,39.38999938964844,150.64999389648438,31.739999771118164,28.65999984741211,Tuesday,1
2011-01-19,12.101428985595703,71.7300033569336,39.09000015258789,155.69000244140625,31.709999084472656,28.46999931335449,Wednesday,1
2011-01-20,11.881428718566896,71.12000274658203,39.16999816894531,155.8000030517578,31.46500015258789,28.350000381469727,Thursday,1
2011-01-21,11.668571472167969,71.68000030517578,39.7400016784668,155.5,31.38500022888184,28.020000457763672,Friday,1
2011-01-24,12.051785469055176,72.7300033569336,39.93999862670898,159.6300048828125,31.625,28.3799991607666,Monday,1
2011-01-25,12.192856788635254,72.23999786376953,39.86000061035156,161.44000244140625,31.479999542236328,28.450000762939453,Tuesday,1
2011-01-26,12.280357360839844,70.0199966430664,39.43999862670898,161.0399932861328,31.479999542236328,28.780000686645508,Wednesday,1
2011-01-27,12.25749969482422,70.55999755859375,39.459999084472656,161.07000732421875,31.350000381469727,28.8700008392334,Thursday,1
2011-01-28,12.00357151031494,69.2300033569336,38.84999847412109,159.2100067138672,31.104999542236328,27.75,Friday,1
2011-01-31,12.118571281433104,69.4800033569336,38.869998931884766,162.0,31.424999237060547,27.729999542236328,Monday,1
2011-02-01,12.322500228881836,70.29000091552734,39.880001068115234,163.55999755859375,31.524999618530277,27.989999771118164,Tuesday,1
2011-02-02,12.29714298248291,71.0,40.4900016784668,163.3000030517578,31.43000030517578,27.940000534057617,Wednesday,1
2011-02-03,12.265714645385742,70.9800033569336,40.5,163.52999877929688,31.28499984741211,27.649999618530277,Thursday,1
2011-02-04,12.375,71.37999725341797,40.709999084472656,164.0,31.280000686645508,27.770000457763672,Friday,1
2011-02-07,12.567142486572266,71.93000030517578,40.93999862670898,164.82000732421875,31.26000022888184,28.200000762939453,Monday,1
2011-02-08,12.685714721679688,72.70999908447266,41.18000030517578,166.0500030517578,31.434999465942383,28.280000686645508,Tuesday,1
2011-02-09,12.791428565979004,72.62999725341797,43.36000061035156,164.64999389648438,31.575000762939453,27.96999931335449,Wednesday,1
2011-02-10,12.662142753601074,72.66000366210938,43.310001373291016,164.08999633789062,31.770000457763672,27.5,Thursday,1
2011-02-11,12.744643211364746,72.13999938964844,43.40999984741211,163.85000610351562,31.78499984741211,27.25,Friday,1
2011-02-14,12.82785701751709,72.26000213623047,43.2400016784668,163.22000122070312,31.56999969482422,27.229999542236328,Monday,1
2011-02-15,12.853571891784668,71.4000015258789,43.09000015258789,162.83999633789062,31.59499931335449,26.959999084472656,Tuesday,1
2011-02-16,12.968928337097168,72.4800033569336,43.70000076293945,163.39999389648438,31.700000762939453,27.020000457763672,Wednesday,1
2011-02-17,12.796428680419922,72.23999786376953,43.70000076293945,164.24000549316406,32.275001525878906,27.209999084472656,Thursday,1
2011-02-18,12.520000457763672,73.04000091552734,43.560001373291016,164.83999633789062,32.275001525878906,27.059999465942383,Friday,1
2011-02-22,12.09321403503418,70.93000030517578,42.650001525878906,161.9499969482422,31.8799991607666,26.59000015258789,Tuesday,1
2011-02-23,12.236428260803224,70.2300033569336,42.130001068115234,160.17999267578125,31.95499992370605,26.59000015258789,Wednesday,1
2011-02-24,12.24571418762207,70.76000213623047,42.41999816894531,160.77000427246094,31.940000534057617,26.770000457763672,Thursday,1
2011-02-25,12.434286117553713,72.30000305175781,42.95000076293945,162.27999877929688,32.154998779296875,26.549999237060547,Friday,1
2011-02-28,12.614643096923828,72.01000213623047,43.7400016784668,161.8800048828125,31.959999084472656,26.57999992370605,Monday,1
2011-03-01,12.475357055664062,70.12000274658203,42.9900016784668,159.97000122070312,32.45500183105469,26.15999984741211,Tuesday,1
2011-03-02,12.575714111328123,69.56999969482422,43.290000915527344,160.16000366210938,32.21500015258789,26.07999992370605,Wednesday,1
2011-03-03,12.841428756713867,71.70999908447266,44.06999969482422,163.47999572753906,32.78499984741211,26.200000762939453,Thursday,1
2011-03-04,12.857142448425291,71.80000305175781,43.54999923706055,161.8300018310547,32.60499954223633,25.950000762939453,Friday,1
2011-03-07,12.691428184509276,70.87999725341797,43.02000045776367,159.92999267578125,32.61000061035156,25.71999931335449,Monday,1
2011-03-08,12.705714225769045,72.04000091552734,43.20000076293945,162.27999877929688,32.81999969482422,25.90999984741211,Tuesday,1
2011-03-09,12.588213920593262,72.08999633789062,43.119998931884766,165.86000061035156,32.810001373291016,25.88999938964844,Wednesday,1
2011-03-10,12.381071090698242,71.29000091552734,42.470001220703125,162.02000427246094,32.64500045776367,25.40999984741211,Thursday,1
2011-03-11,12.57107162475586,71.63999938964844,42.93000030517578,162.42999267578125,32.404998779296875,25.68000030517578,Friday,1
2011-03-14,12.627142906188965,70.73999786376953,42.2400016784668,161.38999938964844,31.96999931335449,25.690000534057617,Monday,1
2011-03-15,12.336785316467283,69.69000244140625,41.619998931884766,159.02000427246094,31.51499938964844,25.38999938964844,Tuesday,1
2011-03-16,11.78607177734375,67.69000244140625,40.59999847412109,153.0,30.799999237060547,24.790000915527344,Wednesday,1
2011-03-17,11.951428413391112,68.30000305175781,40.7599983215332,154.17999267578125,31.13999938964844,24.780000686645508,Thursday,1
2011-03-18,11.809642791748049,69.0999984741211,41.22999954223633,155.88999938964844,31.350000381469727,24.799999237060547,Friday,1
2011-03-21,12.117856979370115,71.19999694824219,41.81999969482422,157.67999267578125,31.78499984741211,25.32999992370605,Monday,1
2011-03-22,12.185714721679688,71.8499984741211,41.43999862670898,158.0,31.7549991607666,25.299999237060547,Tuesday,1
2011-03-23,12.11392879486084,72.72000122070312,42.2400016784668,159.52999877929688,32.1349983215332,25.540000915527344,Wednesday,1
2011-03-24,12.320357322692873,72.76000213623047,42.86000061035156,160.0399932861328,32.345001220703125,25.809999465942383,Thursday,1
2011-03-25,12.55500030517578,73.33999633789062,42.970001220703125,162.17999267578125,32.61000061035156,25.6200008392334,Friday,1
2011-03-28,12.515714645385742,73.30000305175781,42.52000045776367,161.3699951171875,32.51499938964844,25.40999984741211,Monday,1
2011-03-29,12.53428554534912,73.62000274658203,42.93999862670898,162.8800048828125,32.86000061035156,25.489999771118164,Tuesday,1
2011-03-30,12.451071739196776,73.80000305175781,43.34999847412109,163.60000610351562,33.02000045776367,25.61000061035156,Wednesday,1
2011-03-31,12.446785926818848,73.93000030517578,43.09000015258789,163.07000732421875,33.16999816894531,25.38999938964844,Thursday,1
2011-04-01,12.30571460723877,74.01000213623047,42.84999847412109,164.27000427246094,33.61000061035156,25.479999542236328,Friday,2
2011-04-04,12.185357093811035,73.94999694824219,42.630001068115234,164.25,33.83000183105469,25.549999237060547,Monday,2
2011-04-05,12.103214263916016,73.2300033569336,42.43000030517578,163.99000549316406,33.73500061035156,25.780000686645508,Tuesday,2
2011-04-06,12.072856903076172,73.72000122070312,42.27000045776367,164.0399932861328,33.814998626708984,26.149999618530277,Wednesday,2
2011-04-07,12.074285507202148,74.29000091552734,42.040000915527344,164.3800048828125,33.720001220703125,26.200000762939453,Thursday,2
2011-04-08,11.966428756713867,73.47000122070312,41.7599983215332,164.0500030517578,33.6349983215332,26.06999969482422,Friday,2
2011-04-11,11.814285278320312,73.76000213623047,41.88999938964844,163.9499969482422,33.70000076293945,25.979999542236328,Monday,2
2011-04-12,11.87142848968506,73.08000183105469,41.630001068115234,163.25,33.45000076293945,25.63999938964844,Tuesday,2
2011-04-13,12.004642486572266,72.12999725341797,41.70000076293945,163.9499969482422,33.63999938964844,25.6299991607666,Wednesday,2
2011-04-14,11.872142791748049,72.30000305175781,41.02000045776367,164.97000122070312,34.154998779296875,25.420000076293945,Thursday,2
2011-04-15,11.69499969482422,72.5999984741211,41.52000045776367,166.2100067138672,34.005001068115234,25.3700008392334,Friday,2
2011-04-18,11.85178565979004,72.79000091552734,41.20000076293945,165.94000244140625,33.654998779296875,25.07999992370605,Monday,2
2011-04-19,12.066428184509276,73.1500015258789,41.34999847412109,165.39999389648438,33.54499816894531,25.149999618530277,Tuesday,2
2011-04-20,12.228928565979004,75.06999969482422,42.040000915527344,164.75,33.92499923706055,25.76000022888184,Wednesday,2
2011-04-21,12.524999618530272,75.44000244140625,42.27000045776367,168.27999877929688,33.939998626708984,25.520000457763672,Thursday,2
2011-04-25,12.607500076293944,74.9000015258789,41.93000030517578,167.6699981689453,33.869998931884766,25.61000061035156,Monday,2
2011-04-26,12.515000343322754,75.55000305175781,42.33000183105469,168.49000549316406,33.46500015258789,26.190000534057617,Tuesday,2
2011-04-27,12.505356788635254,76.12000274658203,42.58000183105469,170.3699951171875,33.5,26.3799991607666,Wednesday,2
2011-04-28,12.383928298950195,78.55000305175781,43.02000045776367,170.77999877929688,33.70500183105469,26.709999084472656,Thursday,2
2011-04-29,12.504642486572266,79.77999877929688,43.09999847412109,170.5800018310547,33.72999954223633,25.920000076293945,Friday,2
2011-05-02,12.367142677307127,79.52999877929688,43.27000045776367,172.14999389648438,33.86000061035156,25.65999984741211,Monday,2
2011-05-03,12.435714721679688,79.51000213623047,43.06999969482422,172.8699951171875,33.939998626708984,25.809999465942383,Tuesday,2
2011-05-04,12.48464298248291,78.83999633789062,42.619998931884766,170.6199951171875,33.72999954223633,26.059999465942383,Wednesday,2
2011-05-05,12.383928298950195,78.44999694824219,42.68999862670898,168.4600067138672,33.349998474121094,25.790000915527344,Thursday,2
2011-05-06,12.380714416503906,79.30999755859375,43.060001373291016,168.88999938964844,33.45000076293945,25.8700008392334,Friday,2
2011-05-09,12.41428565979004,79.63999938964844,43.09999847412109,169.10000610351562,33.474998474121094,25.82999992370605,Monday,2
2011-05-10,12.48035717010498,79.94999694824219,43.90999984741211,170.3800048828125,33.66999816894531,25.670000076293945,Tuesday,2
2011-05-11,12.401071548461914,79.08000183105469,41.52000045776367,169.5,33.65999984741211,25.36000061035156,Wednesday,2
2011-05-12,12.3774995803833,79.41000366210938,41.58000183105469,172.24000549316406,34.154998779296875,25.31999969482422,Thursday,2
2011-05-13,12.160714149475098,79.02999877929688,41.52000045776367,169.9199981689453,34.09000015258789,25.030000686645508,Friday,2
2011-05-16,11.903571128845217,77.7699966430664,40.93000030517578,168.86000061035156,33.915000915527344,24.56999969482422,Monday,2
2011-05-17,12.005000114440918,76.68000030517578,41.0099983215332,170.5,33.994998931884766,24.520000457763672,Tuesday,2
2011-05-18,12.138214111328123,77.13999938964844,41.41999816894531,170.44000244140625,34.150001525878906,24.690000534057617,Wednesday,2
2011-05-19,12.161786079406738,78.0199966430664,41.380001068115234,170.58999633789062,34.22999954223633,24.71999931335449,Thursday,2
